"dormId","ratePlan","date","priceValue","priceCurrency","crawledAt","urlPart"
"957786","815374","2025-10-22","60.50","NZD","1759640121","20307/2025-10-22/1759640121.json"
"7142","145829","2025-10-22","65.00","NZD","1759640121","20307/2025-10-22/1759640121.json"
"520282","145838","2025-10-23","57.00","NZD","1759640121","20307/2025-10-23/1759640121.json"
"957786","815374","2025-10-23","60.50","NZD","1759640121","20307/2025-10-23/1759640121.json"
"7142","145829","2025-10-23","65.00","NZD","1759640121","20307/2025-10-23/1759640121.json"
"520282","145838","2025-10-24","57.00","NZD","1759640121","20307/2025-10-24/1759640121.json"
"957786","815374","2025-10-24","60.50","NZD","1759640121","20307/2025-10-24/1759640121.json"
"7142","145829","2025-10-24","65.00","NZD","1759640121","20307/2025-10-24/1759640121.json"
"520282","145838","2025-10-25","57.00","NZD","1759640121","20307/2025-10-25/1759640121.json"
"957786","815374","2025-10-25","60.50","NZD","1759640121","20307/2025-10-25/1759640121.json"
"7142","145829","2025-10-25","65.00","NZD","1759640121","20307/2025-10-25/1759640121.json"
"520282","145838","2025-10-26","57.00","NZD","1759640121","20307/2025-10-26/1759640121.json"
"957786","815374","2025-10-26","60.50","NZD","1759640121","20307/2025-10-26/1759640121.json"
"7142","145829","2025-10-26","65.00","NZD","1759640121","20307/2025-10-26/1759640121.json"
"520282","145838","2025-10-27","57.00","NZD","1759640121","20307/2025-10-27/1759640121.json"
"957786","815374","2025-10-27","60.50","NZD","1759640121","20307/2025-10-27/1759640121.json"
"7142","145829","2025-10-27","65.00","NZD","1759640121","20307/2025-10-27/1759640121.json"
"520282","145838","2025-10-28","57.00","NZD","1759640121","20307/2025-10-28/1759640121.json"
"7142","145829","2025-10-28","65.00","NZD","1759640121","20307/2025-10-28/1759640121.json"
"520282","145838","2025-10-29","57.00","NZD","1759640121","20307/2025-10-29/1759640121.json"
"7142","145829","2025-10-29","65.00","NZD","1759640121","20307/2025-10-29/1759640121.json"
"520282","145838","2025-10-30","57.00","NZD","1759640121","20307/2025-10-30/1759640121.json"
"957786","815374","2025-10-30","60.50","NZD","1759640121","20307/2025-10-30/1759640121.json"
"7142","145829","2025-10-30","65.00","NZD","1759640121","20307/2025-10-30/1759640121.json"
"520282","145838","2025-10-31","57.00","NZD","1759640121","20307/2025-10-31/1759640121.json"
"7142","145829","2025-10-31","65.00","NZD","1759640121","20307/2025-10-31/1759640121.json"
"957786","815374","2025-11-02","60.50","NZD","1759640121","20307/2025-11-02/1759640121.json"
"957786","815374","2025-11-03","60.50","NZD","1759640121","20307/2025-11-03/1759640121.json"
"957786","815374","2025-11-04","60.50","NZD","1759640121","20307/2025-11-04/1759640121.json"
"520282","145838","2025-10-06","57.00","NZD","1759654624","20307/2025-10-06/1759654624.json"
"957786","815374","2025-10-06","60.50","NZD","1759654624","20307/2025-10-06/1759654624.json"
"7142","145829","2025-10-06","65.00","NZD","1759654624","20307/2025-10-06/1759654624.json"
"520282","145838","2025-10-07","57.00","NZD","1759654624","20307/2025-10-07/1759654624.json"
"7142","145829","2025-10-07","65.00","NZD","1759654624","20307/2025-10-07/1759654624.json"
"520282","145838","2025-10-08","57.00","NZD","1759654624","20307/2025-10-08/1759654624.json"
"7142","145829","2025-10-08","65.00","NZD","1759654624","20307/2025-10-08/1759654624.json"
"520282","145838","2025-10-09","57.00","NZD","1759654624","20307/2025-10-09/1759654624.json"
"957786","815374","2025-10-09","60.50","NZD","1759654624","20307/2025-10-09/1759654624.json"
"7142","145829","2025-10-09","65.00","NZD","1759654624","20307/2025-10-09/1759654624.json"
"520282","145838","2025-10-10","57.00","NZD","1759654624","20307/2025-10-10/1759654624.json"
"957786","815374","2025-10-10","60.50","NZD","1759654624","20307/2025-10-10/1759654624.json"
"7142","145829","2025-10-10","65.00","NZD","1759654624","20307/2025-10-10/1759654624.json"
"520282","145838","2025-10-11","57.00","NZD","1759654624","20307/2025-10-11/1759654624.json"
"957786","815374","2025-10-11","60.50","NZD","1759654624","20307/2025-10-11/1759654624.json"
"7142","145829","2025-10-11","65.00","NZD","1759654624","20307/2025-10-11/1759654624.json"
"520282","145838","2025-10-12","57.00","NZD","1759654624","20307/2025-10-12/1759654624.json"
"957786","815374","2025-10-12","60.50","NZD","1759654624","20307/2025-10-12/1759654624.json"
"7142","145829","2025-10-12","65.00","NZD","1759654624","20307/2025-10-12/1759654624.json"
"520282","145838","2025-10-13","57.00","NZD","1759654624","20307/2025-10-13/1759654624.json"
"957786","815374","2025-10-13","60.50","NZD","1759654624","20307/2025-10-13/1759654624.json"
"7142","145829","2025-10-13","65.00","NZD","1759654624","20307/2025-10-13/1759654624.json"
"520282","145838","2025-10-14","57.00","NZD","1759654624","20307/2025-10-14/1759654624.json"
"957786","815374","2025-10-14","60.50","NZD","1759654624","20307/2025-10-14/1759654624.json"
"7142","145829","2025-10-14","65.00","NZD","1759654624","20307/2025-10-14/1759654624.json"
"520282","145838","2025-10-15","57.00","NZD","1759654624","20307/2025-10-15/1759654624.json"
"7142","145829","2025-10-15","65.00","NZD","1759654624","20307/2025-10-15/1759654624.json"
"520282","145838","2025-10-16","57.00","NZD","1759654624","20307/2025-10-16/1759654624.json"
"957786","815374","2025-10-16","60.50","NZD","1759654624","20307/2025-10-16/1759654624.json"
"7142","145829","2025-10-16","65.00","NZD","1759654624","20307/2025-10-16/1759654624.json"
"520282","145838","2025-10-17","57.00","NZD","1759654624","20307/2025-10-17/1759654624.json"
"7142","145829","2025-10-17","65.00","NZD","1759654624","20307/2025-10-17/1759654624.json"
"520282","145838","2025-10-18","57.00","NZD","1759654624","20307/2025-10-18/1759654624.json"
"957786","815374","2025-10-18","60.50","NZD","1759654624","20307/2025-10-18/1759654624.json"
"7142","145829","2025-10-18","65.00","NZD","1759654624","20307/2025-10-18/1759654624.json"
"520282","145838","2025-10-19","57.00","NZD","1759654624","20307/2025-10-19/1759654624.json"
"957786","815374","2025-10-19","60.50","NZD","1759654624","20307/2025-10-19/1759654624.json"
"7142","145829","2025-10-19","65.00","NZD","1759654624","20307/2025-10-19/1759654624.json"
"520282","145838","2025-10-20","57.00","NZD","1759654624","20307/2025-10-20/1759654624.json"
"957786","815374","2025-10-20","60.50","NZD","1759654624","20307/2025-10-20/1759654624.json"
"7142","145829","2025-10-20","65.00","NZD","1759654624","20307/2025-10-20/1759654624.json"
"520282","145838","2025-10-21","57.00","NZD","1759654624","20307/2025-10-21/1759654624.json"
"957786","815374","2025-10-21","60.50","NZD","1759654624","20307/2025-10-21/1759654624.json"
"7142","145829","2025-10-21","65.00","NZD","1759654624","20307/2025-10-21/1759654624.json"
"520282","145838","2025-10-22","57.00","NZD","1759654624","20307/2025-10-22/1759654624.json"
"957786","815374","2025-10-22","60.50","NZD","1759654624","20307/2025-10-22/1759654624.json"
"7142","145829","2025-10-22","65.00","NZD","1759654624","20307/2025-10-22/1759654624.json"
"520282","145838","2025-10-23","57.00","NZD","1759654624","20307/2025-10-23/1759654624.json"
"957786","815374","2025-10-23","60.50","NZD","1759654624","20307/2025-10-23/1759654624.json"
"7142","145829","2025-10-23","65.00","NZD","1759654624","20307/2025-10-23/1759654624.json"
"520282","145838","2025-10-24","57.00","NZD","1759654624","20307/2025-10-24/1759654624.json"
"957786","815374","2025-10-24","60.50","NZD","1759654624","20307/2025-10-24/1759654624.json"
"7142","145829","2025-10-24","65.00","NZD","1759654624","20307/2025-10-24/1759654624.json"
"520282","145838","2025-10-25","57.00","NZD","1759654624","20307/2025-10-25/1759654624.json"
"957786","815374","2025-10-25","60.50","NZD","1759654624","20307/2025-10-25/1759654624.json"
"7142","145829","2025-10-25","65.00","NZD","1759654624","20307/2025-10-25/1759654624.json"
"520282","145838","2025-10-26","57.00","NZD","1759654624","20307/2025-10-26/1759654624.json"
"957786","815374","2025-10-26","60.50","NZD","1759654624","20307/2025-10-26/1759654624.json"
"7142","145829","2025-10-26","65.00","NZD","1759654624","20307/2025-10-26/1759654624.json"
"520282","145838","2025-10-27","57.00","NZD","1759654624","20307/2025-10-27/1759654624.json"
"957786","815374","2025-10-27","60.50","NZD","1759654624","20307/2025-10-27/1759654624.json"
"7142","145829","2025-10-27","65.00","NZD","1759654624","20307/2025-10-27/1759654624.json"
"520282","145838","2025-10-28","57.00","NZD","1759654624","20307/2025-10-28/1759654624.json"
"7142","145829","2025-10-28","65.00","NZD","1759654624","20307/2025-10-28/1759654624.json"
"520282","145838","2025-10-29","57.00","NZD","1759654624","20307/2025-10-29/1759654624.json"
"7142","145829","2025-10-29","65.00","NZD","1759654624","20307/2025-10-29/1759654624.json"
"520282","145838","2025-10-30","57.00","NZD","1759654624","20307/2025-10-30/1759654624.json"
"957786","815374","2025-10-30","60.50","NZD","1759654624","20307/2025-10-30/1759654624.json"
"7142","145829","2025-10-30","65.00","NZD","1759654624","20307/2025-10-30/1759654624.json"
"520282","145838","2025-10-31","57.00","NZD","1759654624","20307/2025-10-31/1759654624.json"
"7142","145829","2025-10-31","65.00","NZD","1759654624","20307/2025-10-31/1759654624.json"
"957786","815374","2025-11-02","60.50","NZD","1759654624","20307/2025-11-02/1759654624.json"
"957786","815374","2025-11-03","60.50","NZD","1759654624","20307/2025-11-03/1759654624.json"
"957786","815374","2025-11-04","60.50","NZD","1759654624","20307/2025-11-04/1759654624.json"
"520282","145838","2025-10-06","57.00","NZD","1759670761","20307/2025-10-06/1759670761.json"
"957786","815374","2025-10-06","60.50","NZD","1759670761","20307/2025-10-06/1759670761.json"
"7142","145829","2025-10-06","65.00","NZD","1759670761","20307/2025-10-06/1759670761.json"
"520282","145838","2025-10-07","57.00","NZD","1759670761","20307/2025-10-07/1759670761.json"
"7142","145829","2025-10-07","65.00","NZD","1759670761","20307/2025-10-07/1759670761.json"
"520282","145838","2025-10-08","57.00","NZD","1759670761","20307/2025-10-08/1759670761.json"
"7142","145829","2025-10-08","65.00","NZD","1759670761","20307/2025-10-08/1759670761.json"
"520282","145838","2025-10-09","57.00","NZD","1759670761","20307/2025-10-09/1759670761.json"
"957786","815374","2025-10-09","60.50","NZD","1759670761","20307/2025-10-09/1759670761.json"
"7142","145829","2025-10-09","65.00","NZD","1759670761","20307/2025-10-09/1759670761.json"
"520282","145838","2025-10-10","57.00","NZD","1759670761","20307/2025-10-10/1759670761.json"
"957786","815374","2025-10-10","60.50","NZD","1759670761","20307/2025-10-10/1759670761.json"
"7142","145829","2025-10-10","65.00","NZD","1759670761","20307/2025-10-10/1759670761.json"
"520282","145838","2025-10-11","57.00","NZD","1759670761","20307/2025-10-11/1759670761.json"
"957786","815374","2025-10-11","60.50","NZD","1759670761","20307/2025-10-11/1759670761.json"
"7142","145829","2025-10-11","65.00","NZD","1759670761","20307/2025-10-11/1759670761.json"
"520282","145838","2025-10-12","57.00","NZD","1759670761","20307/2025-10-12/1759670761.json"
"957786","815374","2025-10-12","60.50","NZD","1759670761","20307/2025-10-12/1759670761.json"
"7142","145829","2025-10-12","65.00","NZD","1759670761","20307/2025-10-12/1759670761.json"
"520282","145838","2025-10-13","57.00","NZD","1759670761","20307/2025-10-13/1759670761.json"
"957786","815374","2025-10-13","60.50","NZD","1759670761","20307/2025-10-13/1759670761.json"
"7142","145829","2025-10-13","65.00","NZD","1759670761","20307/2025-10-13/1759670761.json"
"520282","145838","2025-10-14","57.00","NZD","1759670761","20307/2025-10-14/1759670761.json"
"957786","815374","2025-10-14","60.50","NZD","1759670761","20307/2025-10-14/1759670761.json"
"7142","145829","2025-10-14","65.00","NZD","1759670761","20307/2025-10-14/1759670761.json"
"520282","145838","2025-10-15","57.00","NZD","1759670761","20307/2025-10-15/1759670761.json"
"7142","145829","2025-10-15","65.00","NZD","1759670761","20307/2025-10-15/1759670761.json"
"520282","145838","2025-10-16","57.00","NZD","1759670761","20307/2025-10-16/1759670761.json"
"957786","815374","2025-10-16","60.50","NZD","1759670761","20307/2025-10-16/1759670761.json"
"7142","145829","2025-10-16","65.00","NZD","1759670761","20307/2025-10-16/1759670761.json"
"520282","145838","2025-10-17","57.00","NZD","1759670761","20307/2025-10-17/1759670761.json"
"7142","145829","2025-10-17","65.00","NZD","1759670761","20307/2025-10-17/1759670761.json"
"520282","145838","2025-10-18","57.00","NZD","1759670761","20307/2025-10-18/1759670761.json"
"957786","815374","2025-10-18","60.50","NZD","1759670761","20307/2025-10-18/1759670761.json"
"7142","145829","2025-10-18","65.00","NZD","1759670761","20307/2025-10-18/1759670761.json"
"520282","145838","2025-10-19","57.00","NZD","1759670761","20307/2025-10-19/1759670761.json"
"957786","815374","2025-10-19","60.50","NZD","1759670761","20307/2025-10-19/1759670761.json"
"7142","145829","2025-10-19","65.00","NZD","1759670761","20307/2025-10-19/1759670761.json"
"520282","145838","2025-10-20","57.00","NZD","1759670761","20307/2025-10-20/1759670761.json"
"957786","815374","2025-10-20","60.50","NZD","1759670761","20307/2025-10-20/1759670761.json"
"7142","145829","2025-10-20","65.00","NZD","1759670761","20307/2025-10-20/1759670761.json"
"520282","145838","2025-10-21","57.00","NZD","1759670761","20307/2025-10-21/1759670761.json"
"957786","815374","2025-10-21","60.50","NZD","1759670761","20307/2025-10-21/1759670761.json"
"7142","145829","2025-10-21","65.00","NZD","1759670761","20307/2025-10-21/1759670761.json"
"520282","145838","2025-10-22","57.00","NZD","1759670761","20307/2025-10-22/1759670761.json"
"957786","815374","2025-10-22","60.50","NZD","1759670761","20307/2025-10-22/1759670761.json"
"7142","145829","2025-10-22","65.00","NZD","1759670761","20307/2025-10-22/1759670761.json"
"520282","145838","2025-10-23","57.00","NZD","1759670761","20307/2025-10-23/1759670761.json"
"957786","815374","2025-10-23","60.50","NZD","1759670761","20307/2025-10-23/1759670761.json"
"7142","145829","2025-10-23","65.00","NZD","1759670761","20307/2025-10-23/1759670761.json"
"520282","145838","2025-10-24","57.00","NZD","1759670761","20307/2025-10-24/1759670761.json"
"957786","815374","2025-10-24","60.50","NZD","1759670761","20307/2025-10-24/1759670761.json"
"7142","145829","2025-10-24","65.00","NZD","1759670761","20307/2025-10-24/1759670761.json"
"520282","145838","2025-10-25","57.00","NZD","1759670761","20307/2025-10-25/1759670761.json"
"957786","815374","2025-10-25","60.50","NZD","1759670761","20307/2025-10-25/1759670761.json"
"7142","145829","2025-10-25","65.00","NZD","1759670761","20307/2025-10-25/1759670761.json"
"520282","145838","2025-10-26","57.00","NZD","1759670761","20307/2025-10-26/1759670761.json"
"957786","815374","2025-10-26","60.50","NZD","1759670761","20307/2025-10-26/1759670761.json"
"7142","145829","2025-10-26","65.00","NZD","1759670761","20307/2025-10-26/1759670761.json"
"520282","145838","2025-10-27","57.00","NZD","1759670761","20307/2025-10-27/1759670761.json"
"957786","815374","2025-10-27","60.50","NZD","1759670761","20307/2025-10-27/1759670761.json"
"7142","145829","2025-10-27","65.00","NZD","1759670761","20307/2025-10-27/1759670761.json"
"520282","145838","2025-10-28","57.00","NZD","1759670761","20307/2025-10-28/1759670761.json"
"7142","145829","2025-10-28","65.00","NZD","1759670761","20307/2025-10-28/1759670761.json"
"520282","145838","2025-10-29","57.00","NZD","1759670761","20307/2025-10-29/1759670761.json"
"7142","145829","2025-10-29","65.00","NZD","1759670761","20307/2025-10-29/1759670761.json"
"520282","145838","2025-10-30","57.00","NZD","1759670761","20307/2025-10-30/1759670761.json"
"957786","815374","2025-10-30","60.50","NZD","1759670761","20307/2025-10-30/1759670761.json"
"7142","145829","2025-10-30","65.00","NZD","1759670761","20307/2025-10-30/1759670761.json"
"520282","145838","2025-10-31","57.00","NZD","1759670761","20307/2025-10-31/1759670761.json"
"7142","145829","2025-10-31","65.00","NZD","1759670761","20307/2025-10-31/1759670761.json"
"957786","815374","2025-11-02","60.50","NZD","1759670761","20307/2025-11-02/1759670761.json"
"957786","815374","2025-11-03","60.50","NZD","1759670761","20307/2025-11-03/1759670761.json"
"957786","815374","2025-11-04","60.50","NZD","1759670761","20307/2025-11-04/1759670761.json"
"520282","145838","2025-10-06","57.00","NZD","1759683657","20307/2025-10-06/1759683657.json"
"957786","815374","2025-10-06","60.50","NZD","1759683657","20307/2025-10-06/1759683657.json"
"7142","145829","2025-10-06","65.00","NZD","1759683657","20307/2025-10-06/1759683657.json"
"520282","145838","2025-10-07","57.00","NZD","1759683657","20307/2025-10-07/1759683657.json"
"7142","145829","2025-10-07","65.00","NZD","1759683657","20307/2025-10-07/1759683657.json"
"520282","145838","2025-10-08","57.00","NZD","1759683657","20307/2025-10-08/1759683657.json"
"7142","145829","2025-10-08","65.00","NZD","1759683657","20307/2025-10-08/1759683657.json"
"520282","145838","2025-10-09","57.00","NZD","1759683657","20307/2025-10-09/1759683657.json"
"957786","815374","2025-10-09","60.50","NZD","1759683657","20307/2025-10-09/1759683657.json"
"7142","145829","2025-10-09","65.00","NZD","1759683657","20307/2025-10-09/1759683657.json"
"520282","145838","2025-10-10","57.00","NZD","1759683657","20307/2025-10-10/1759683657.json"
"957786","815374","2025-10-10","60.50","NZD","1759683657","20307/2025-10-10/1759683657.json"
"7142","145829","2025-10-10","65.00","NZD","1759683657","20307/2025-10-10/1759683657.json"
"520282","145838","2025-10-11","57.00","NZD","1759683657","20307/2025-10-11/1759683657.json"
"957786","815374","2025-10-11","60.50","NZD","1759683657","20307/2025-10-11/1759683657.json"
"7142","145829","2025-10-11","65.00","NZD","1759683657","20307/2025-10-11/1759683657.json"
"520282","145838","2025-10-12","57.00","NZD","1759683657","20307/2025-10-12/1759683657.json"
"957786","815374","2025-10-12","60.50","NZD","1759683657","20307/2025-10-12/1759683657.json"
"7142","145829","2025-10-12","65.00","NZD","1759683657","20307/2025-10-12/1759683657.json"
"520282","145838","2025-10-13","57.00","NZD","1759683657","20307/2025-10-13/1759683657.json"
"957786","815374","2025-10-13","60.50","NZD","1759683657","20307/2025-10-13/1759683657.json"
"7142","145829","2025-10-13","65.00","NZD","1759683657","20307/2025-10-13/1759683657.json"
"520282","145838","2025-10-14","57.00","NZD","1759683657","20307/2025-10-14/1759683657.json"
"957786","815374","2025-10-14","60.50","NZD","1759683657","20307/2025-10-14/1759683657.json"
"7142","145829","2025-10-14","65.00","NZD","1759683657","20307/2025-10-14/1759683657.json"
"520282","145838","2025-10-15","57.00","NZD","1759683657","20307/2025-10-15/1759683657.json"
"7142","145829","2025-10-15","65.00","NZD","1759683657","20307/2025-10-15/1759683657.json"
"520282","145838","2025-10-16","57.00","NZD","1759683657","20307/2025-10-16/1759683657.json"
"957786","815374","2025-10-16","60.50","NZD","1759683657","20307/2025-10-16/1759683657.json"
"7142","145829","2025-10-16","65.00","NZD","1759683657","20307/2025-10-16/1759683657.json"
"520282","145838","2025-10-17","57.00","NZD","1759683657","20307/2025-10-17/1759683657.json"
"7142","145829","2025-10-17","65.00","NZD","1759683657","20307/2025-10-17/1759683657.json"
"520282","145838","2025-10-18","57.00","NZD","1759683657","20307/2025-10-18/1759683657.json"
"957786","815374","2025-10-18","60.50","NZD","1759683657","20307/2025-10-18/1759683657.json"
"7142","145829","2025-10-18","65.00","NZD","1759683657","20307/2025-10-18/1759683657.json"
"520282","145838","2025-10-19","57.00","NZD","1759683657","20307/2025-10-19/1759683657.json"
"957786","815374","2025-10-19","60.50","NZD","1759683657","20307/2025-10-19/1759683657.json"
"7142","145829","2025-10-19","65.00","NZD","1759683657","20307/2025-10-19/1759683657.json"
"520282","145838","2025-10-20","57.00","NZD","1759683657","20307/2025-10-20/1759683657.json"
"957786","815374","2025-10-20","60.50","NZD","1759683657","20307/2025-10-20/1759683657.json"
"7142","145829","2025-10-20","65.00","NZD","1759683657","20307/2025-10-20/1759683657.json"
"520282","145838","2025-10-21","57.00","NZD","1759683657","20307/2025-10-21/1759683657.json"
"957786","815374","2025-10-21","60.50","NZD","1759683657","20307/2025-10-21/1759683657.json"
"7142","145829","2025-10-21","65.00","NZD","1759683657","20307/2025-10-21/1759683657.json"
"520282","145838","2025-10-22","57.00","NZD","1759683657","20307/2025-10-22/1759683657.json"
"957786","815374","2025-10-22","60.50","NZD","1759683657","20307/2025-10-22/1759683657.json"
"7142","145829","2025-10-22","65.00","NZD","1759683657","20307/2025-10-22/1759683657.json"
"520282","145838","2025-10-23","57.00","NZD","1759683657","20307/2025-10-23/1759683657.json"
"957786","815374","2025-10-23","60.50","NZD","1759683657","20307/2025-10-23/1759683657.json"
"7142","145829","2025-10-23","65.00","NZD","1759683657","20307/2025-10-23/1759683657.json"
"520282","145838","2025-10-24","57.00","NZD","1759683657","20307/2025-10-24/1759683657.json"
"957786","815374","2025-10-24","60.50","NZD","1759683657","20307/2025-10-24/1759683657.json"
"7142","145829","2025-10-24","65.00","NZD","1759683657","20307/2025-10-24/1759683657.json"
"520282","145838","2025-10-25","57.00","NZD","1759683657","20307/2025-10-25/1759683657.json"
"957786","815374","2025-10-25","60.50","NZD","1759683657","20307/2025-10-25/1759683657.json"
"7142","145829","2025-10-25","65.00","NZD","1759683657","20307/2025-10-25/1759683657.json"
"520282","145838","2025-10-26","57.00","NZD","1759683657","20307/2025-10-26/1759683657.json"
"957786","815374","2025-10-26","60.50","NZD","1759683657","20307/2025-10-26/1759683657.json"
"7142","145829","2025-10-26","65.00","NZD","1759683657","20307/2025-10-26/1759683657.json"
"520282","145838","2025-10-27","57.00","NZD","1759683657","20307/2025-10-27/1759683657.json"
"957786","815374","2025-10-27","60.50","NZD","1759683657","20307/2025-10-27/1759683657.json"
"7142","145829","2025-10-27","65.00","NZD","1759683657","20307/2025-10-27/1759683657.json"
"520282","145838","2025-10-28","57.00","NZD","1759683657","20307/2025-10-28/1759683657.json"
"7142","145829","2025-10-28","65.00","NZD","1759683657","20307/2025-10-28/1759683657.json"
"520282","145838","2025-10-29","57.00","NZD","1759683657","20307/2025-10-29/1759683657.json"
"7142","145829","2025-10-29","65.00","NZD","1759683657","20307/2025-10-29/1759683657.json"
"520282","145838","2025-10-30","57.00","NZD","1759683657","20307/2025-10-30/1759683657.json"
"957786","815374","2025-10-30","60.50","NZD","1759683657","20307/2025-10-30/1759683657.json"
"7142","145829","2025-10-30","65.00","NZD","1759683657","20307/2025-10-30/1759683657.json"
"520282","145838","2025-10-31","57.00","NZD","1759683657","20307/2025-10-31/1759683657.json"
"7142","145829","2025-10-31","65.00","NZD","1759683657","20307/2025-10-31/1759683657.json"
"957786","815374","2025-11-02","60.50","NZD","1759683657","20307/2025-11-02/1759683657.json"
"957786","815374","2025-11-03","60.50","NZD","1759683657","20307/2025-11-03/1759683657.json"
"957786","815374","2025-11-04","60.50","NZD","1759683657","20307/2025-11-04/1759683657.json"
"520282","145838","2025-10-06","57.00","NZD","1759697738","20307/2025-10-06/1759697738.json"
"957786","815374","2025-10-06","60.50","NZD","1759697738","20307/2025-10-06/1759697738.json"
"7142","145829","2025-10-06","65.00","NZD","1759697738","20307/2025-10-06/1759697738.json"
"520282","145838","2025-10-07","57.00","NZD","1759697738","20307/2025-10-07/1759697738.json"
"7142","145829","2025-10-07","65.00","NZD","1759697738","20307/2025-10-07/1759697738.json"
"520282","145838","2025-10-08","57.00","NZD","1759697738","20307/2025-10-08/1759697738.json"
"7142","145829","2025-10-08","65.00","NZD","1759697738","20307/2025-10-08/1759697738.json"
"520282","145838","2025-10-09","57.00","NZD","1759697738","20307/2025-10-09/1759697738.json"
"957786","815374","2025-10-09","60.50","NZD","1759697738","20307/2025-10-09/1759697738.json"
"7142","145829","2025-10-09","65.00","NZD","1759697738","20307/2025-10-09/1759697738.json"
